CPT only copyright 2012 American Medical Association. All rights reserved.,,,,,
,,,,,
"2012 Part B National Summary Data File
Code Range: 04) Path/Lab (80000 - 89999)",,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-3054,,,,,
PATH/LAB,87500,TOTAL,5844,219161.85,218343.11
PATH/LAB,87500,26,N/A,0,0
PATH/LAB,87500,GLOBL,5844,219161.85,218343.11
PATH/LAB,87501,TOTAL,85,4617.65,4617.65
PATH/LAB,87501,GLOBL,85,4617.65,4617.65
PATH/LAB,87502,TOTAL,3996,363788.96,360837.41
PATH/LAB,87502,GLOBL,3996,363788.96,360837.41
PATH/LAB,87503,TOTAL,2961,61051.26,60782.11
PATH/LAB,87503,GLOBL,2961,61051.26,60782.11
PATH/LAB,87510,TOTAL,57454,1579720.93,1571122.46
PATH/LAB,87510,26,N/A,0,0
PATH/LAB,87510,TC,N/A,0,0
PATH/LAB,87510,GLOBL,57454,1579720.93,1571122.46
PATH/LAB,87511,TOTAL,22143,1071473.76,1070138.44
PATH/LAB,87511,GLOBL,22143,1071473.76,1070138.44
PATH/LAB,87512,TOTAL,4682,247703.26,247574.12
PATH/LAB,87512,GLOBL,4682,247703.26,247574.12
PATH/LAB,87515,TOTAL,N/A,142,142
PATH/LAB,87515,GLOBL,N/A,142,142
PATH/LAB,87516,TOTAL,798,39196.37,39111.02
PATH/LAB,87516,GLOBL,798,39196.37,39111.02
PATH/LAB,87517,TOTAL,25990,1436849.11,1435398.28
PATH/LAB,87517,GLOBL,25990,1436849.11,1435398.28
PATH/LAB,87520,TOTAL,512,14540.8,14540.8
PATH/LAB,87520,GLOBL,512,14540.8,14540.8
PATH/LAB,87521,TOTAL,8134,376152.64,375555.14
PATH/LAB,87521,GLOBL,8134,376152.64,375555.14
PATH/LAB,87522,TOTAL,84424,4604809.63,4589187.57
PATH/LAB,87522,GLOBL,84424,4604809.63,4589187.57
PATH/LAB,87525,TOTAL,N/A,0,0
PATH/LAB,87525,GLOBL,N/A,0,0
PATH/LAB,87526,TOTAL,N/A,141.63,141.63
PATH/LAB,87526,GLOBL,N/A,141.63,141.63
PATH/LAB,87528,TOTAL,343,9730.24,9730.24
PATH/LAB,87528,GLOBL,343,9730.24,9730.24
PATH/LAB,87529,TOTAL,28020,1362844.34,1360591.39
PATH/LAB,87529,26,N/A,0,0
PATH/LAB,87529,GLOBL,28020,1362844.34,1360591.39
PATH/LAB,87530,TOTAL,467,27038.21,27038.21
PATH/LAB,87530,GLOBL,467,27038.21,27038.21
PATH/LAB,87532,TOTAL,254,12474.51,12474.51
PATH/LAB,87532,GLOBL,254,12474.51,12474.51
PATH/LAB,87533,TOTAL,170,9419.22,9419.22
PATH/LAB,87533,GLOBL,170,9419.22,9419.22
PATH/LAB,87534,TOTAL,N/A,0,0
PATH/LAB,87534,GLOBL,N/A,0,0
PATH/LAB,87535,TOTAL,163,7860.38,7860.38
PATH/LAB,87535,GLOBL,163,7860.38,7860.38
PATH/LAB,87536,TOTAL,151064,15987245.58,15973060
PATH/LAB,87536,26,N/A,0,0
PATH/LAB,87536,GLOBL,151064,15987245.58,15973060
PATH/LAB,87537,TOTAL,N/A,0,0
PATH/LAB,87537,GLOBL,N/A,0,0
PATH/LAB,87538,TOTAL,16,789.66,789.66
PATH/LAB,87538,GLOBL,16,789.66,789.66
PATH/LAB,87539,TOTAL,N/A,129.34,129.34
PATH/LAB,87539,GLOBL,N/A,129.34,129.34
PATH/LAB,87540,TOTAL,N/A,0,0
PATH/LAB,87540,GLOBL,N/A,0,0
PATH/LAB,87541,TOTAL,1543,33180.56,33103.85
PATH/LAB,87541,GLOBL,1543,33180.56,33103.85
PATH/LAB,87550,TOTAL,21,596.4,596.4
PATH/LAB,87550,GLOBL,21,596.4,596.4
PATH/LAB,87551,TOTAL,25,1241.13,1241.13
PATH/LAB,87551,GLOBL,25,1241.13,1241.13
PATH/LAB,87555,TOTAL,331,9284.85,9215.12
PATH/LAB,87555,GLOBL,331,9284.85,9215.12
PATH/LAB,87556,TOTAL,444,20462.91,20264.07
PATH/LAB,87556,GLOBL,444,20462.91,20264.07
PATH/LAB,87560,TOTAL,335,9369.41,9299.68
PATH/LAB,87560,GLOBL,335,9369.41,9299.68
PATH/LAB,87561,TOTAL,149,7379.55,7379.55
PATH/LAB,87561,GLOBL,149,7379.55,7379.55
PATH/LAB,87580,TOTAL,N/A,0,0
PATH/LAB,87580,GLOBL,N/A,0,0
PATH/LAB,87581,TOTAL,2289,52795.91,52737.95
PATH/LAB,87581,GLOBL,2289,52795.91,52737.95
PATH/LAB,87582,TOTAL,N/A,0,0
PATH/LAB,87582,GLOBL,N/A,0,0
PATH/LAB,87590,TOTAL,1591,43585.97,43535.56
PATH/LAB,87590,GLOBL,1591,43585.97,43535.56
PATH/LAB,87591,TOTAL,162237,7501588.61,7490290.39
PATH/LAB,87591,GLOBL,162237,7501588.61,7490290.39
PATH/LAB,87592,TOTAL,449,27204.16,27204.16
PATH/LAB,87592,GLOBL,449,27204.16,27204.16
PATH/LAB,87620,TOTAL,677,19195.37,19183.38
PATH/LAB,87620,GLOBL,677,19195.37,19183.38
PATH/LAB,87621,TOTAL,213326,9861180.67,9847705.99
PATH/LAB,87621,GLOBL,213326,9861180.67,9847705.99
PATH/LAB,87622,TOTAL,21,1241.73,1241.73
PATH/LAB,87622,GLOBL,21,1241.73,1241.73
PATH/LAB,87640,TOTAL,6297,260544.63,259391.12
PATH/LAB,87640,GLOBL,6297,260544.63,259391.12
PATH/LAB,87641,TOTAL,13536,535764.58,533982.39
PATH/LAB,87641,26,N/A,0,0
PATH/LAB,87641,GLOBL,13536,535764.58,533982.39
PATH/LAB,87650,TOTAL,6329,174676.76,174568.26
PATH/LAB,87650,GLOBL,6329,174676.76,174568.26
PATH/LAB,87651,TOTAL,6527,177680,176992.89
PATH/LAB,87651,GLOBL,6527,177680,176992.89
PATH/LAB,87652,TOTAL,N/A,115.13,115.13
PATH/LAB,87652,GLOBL,N/A,115.13,115.13
PATH/LAB,87653,TOTAL,6660,330162.69,329132.22
PATH/LAB,87653,26,N/A,0,0
PATH/LAB,87653,TC,N/A,0,0
PATH/LAB,87653,GLOBL,6660,330162.69,329132.22
PATH/LAB,87660,TOTAL,53833,1479841.5,1472143.58
PATH/LAB,87660,TC,N/A,0,0
PATH/LAB,87660,GLOBL,53833,1479841.5,1472143.58
PATH/LAB,87797,TOTAL,5376,149673.89,148698.68
PATH/LAB,87797,GLOBL,5376,149673.89,148698.68
PATH/LAB,87798,TOTAL,270397,10332298.99,10319635.2
PATH/LAB,87798,26,N/A,0,0
PATH/LAB,87798,GLOBL,270397,10332298.99,10319635.2
PATH/LAB,87799,TOTAL,49057,2977805.97,2928797.08
PATH/LAB,87799,GLOBL,49057,2977805.97,2928797.08
PATH/LAB,87800,TOTAL,14133,790702.52,786740.71
PATH/LAB,87800,GLOBL,14133,790702.52,786740.71
PATH/LAB,87801,TOTAL,6360,624062.16,620473.31
PATH/LAB,87801,GLOBL,6360,624062.16,620473.31
PATH/LAB,87802,TOTAL,63,1033.06,1029.66
PATH/LAB,87802,GLOBL,63,1033.06,1029.66
PATH/LAB,87803,TOTAL,1569,26258.47,26135.59
PATH/LAB,87803,GLOBL,1569,26258.47,26135.59
PATH/LAB,87804,TOTAL,322490,5292911.08,5217439.76
PATH/LAB,87804,GLOBL,322490,5292911.08,5217439.76
PATH/LAB,87807,TOTAL,677,11387.68,11245.07
PATH/LAB,87807,GLOBL,677,11387.68,11245.07
PATH/LAB,87808,TOTAL,1512,24249.62,24190.72
PATH/LAB,87808,GLOBL,1512,24249.62,24190.72
PATH/LAB,87809,TOTAL,487,7942.21,7869.48
PATH/LAB,87809,26,N/A,0,0
PATH/LAB,87809,GLOBL,487,7942.21,7869.48
PATH/LAB,87810,TOTAL,197,3250.69,3202.4
PATH/LAB,87810,GLOBL,197,3250.69,3202.4
PATH/LAB,87850,TOTAL,14,221.06,221.06
PATH/LAB,87850,GLOBL,14,221.06,221.06
PATH/LAB,87880,TOTAL,373114,6056285.47,5980142.59
PATH/LAB,87880,GLOBL,373114,6056285.47,5980142.59
PATH/LAB,87899,TOTAL,23192,379876.91,377664.08
PATH/LAB,87899,26,N/A,0,0
PATH/LAB,87899,GLOBL,23192,379876.91,377664.08
PATH/LAB,87900,TOTAL,4668,767702.1,767542.98
PATH/LAB,87900,GLOBL,4668,767702.1,767542.98
PATH/LAB,87901,TOTAL,7044,1818738.77,1816242.71
PATH/LAB,87901,GLOBL,7044,1818738.77,1816242.71
PATH/LAB,87902,TOTAL,18304,5754474.97,5748083.98
PATH/LAB,87902,GLOBL,18304,5754474.97,5748083.98
PATH/LAB,87903,TOTAL,2095,1441294.81,1438983.8
PATH/LAB,87903,GLOBL,2095,1441294.81,1438983.8
PATH/LAB,87904,TOTAL,16375,594413.95,593112.97
PATH/LAB,87904,GLOBL,16375,594413.95,593112.97
PATH/LAB,87905,TOTAL,1135,19484.79,19469.5
PATH/LAB,87905,GLOBL,1135,19484.79,19469.5
PATH/LAB,87906,TOTAL,1125,158130.22,157688.19
PATH/LAB,87906,GLOBL,1125,158130.22,157688.19
PATH/LAB,87999,TOTAL,1758,2763931.08,2762246.25
PATH/LAB,87999,GLOBL,1758,2763931.08,2762246.25
PATH/LAB,88000,TOTAL,N/A,0,0
PATH/LAB,88000,GLOBL,N/A,0,0
PATH/LAB,88007,TOTAL,N/A,0,0
PATH/LAB,88007,GLOBL,N/A,0,0
PATH/LAB,88012,TOTAL,N/A,0,0
PATH/LAB,88012,GLOBL,N/A,0,0
PATH/LAB,88014,TOTAL,N/A,0,0
PATH/LAB,88014,GLOBL,N/A,0,0
PATH/LAB,88020,TOTAL,N/A,0,0
PATH/LAB,88020,GLOBL,N/A,0,0
PATH/LAB,88025,TOTAL,N/A,0,0
PATH/LAB,88025,26,N/A,0,0
PATH/LAB,88025,GLOBL,N/A,0,0
PATH/LAB,88027,TOTAL,N/A,0,0
PATH/LAB,88027,GLOBL,N/A,0,0
PATH/LAB,88036,TOTAL,N/A,0,0
PATH/LAB,88036,GLOBL,N/A,0,0
PATH/LAB,88037,TOTAL,N/A,0,0
PATH/LAB,88037,GLOBL,N/A,0,0
PATH/LAB,88040,TOTAL,N/A,0,0
PATH/LAB,88040,GLOBL,N/A,0,0
PATH/LAB,88045,TOTAL,N/A,0,0
PATH/LAB,88045,GLOBL,N/A,0,0
PATH/LAB,88099,TOTAL,N/A,0,0
PATH/LAB,88099,GLOBL,N/A,0,0
PATH/LAB,88104,TOTAL,106948,3516207.1,2732712.63
PATH/LAB,88104,26,92563,2542405.54,2004634.52
PATH/LAB,88104,TC,2010,79622.26,61674.53
PATH/LAB,88104,GLOBL,12375,894179.3,666403.58
PATH/LAB,88106,TOTAL,7919,196372.93,153228.67
PATH/LAB,88106,26,6850,129049.42,100439.81
PATH/LAB,88106,TC,294,13243.2,10477.83
PATH/LAB,88106,GLOBL,775,54080.31,42311.03
PATH/LAB,88107,TOTAL,N/A,0,0
PATH/LAB,88107,GLOBL,N/A,0,0
PATH/LAB,88108,TOTAL,307610.9,9709169.59,7522263.6
PATH/LAB,88108,26,235725.9,5099420.14,4004198.54
PATH/LAB,88108,TC,22988,1123712.37,872559.45
PATH/LAB,88108,GLOBL,48897,3486037.08,2645505.61
PATH/LAB,88112,TOTAL,1250884,88621771.61,68558546.99
PATH/LAB,88112,26,669812,37956397.82,29619252.06
PATH/LAB,88112,TC,196816,9687603.9,7469687.02
PATH/LAB,88112,GLOBL,384256,40977769.89,31469607.91
PATH/LAB,88120,TOTAL,111381,43010609.28,34171593.1
PATH/LAB,88120,26,28977,1537610.24,1213114.4
PATH/LAB,88120,TC,34432,16502710.43,13122626.9
PATH/LAB,88120,GLOBL,47972,24970288.61,19835851.8
PATH/LAB,88121,TOTAL,73573,25177161.11,19991318.36
PATH/LAB,88121,26,16652,794598.54,626784.01
PATH/LAB,88121,TC,13769,5504335.74,4367392.34
PATH/LAB,88121,GLOBL,43152,18878226.83,14997142.01
PATH/LAB,88125,TOTAL,N/A,108.67,86.93
PATH/LAB,88125,26,N/A,14.03,11.22
PATH/LAB,88125,GLOBL,N/A,94.64,75.71
PATH/LAB,88130,TOTAL,N/A,21.32,21.32
PATH/LAB,88130,GLOBL,N/A,21.32,21.32
PATH/LAB,88140,TOTAL,N/A,21.32,21.32
PATH/LAB,88140,GLOBL,N/A,21.32,21.32
PATH/LAB,88141,TOTAL,107355,3175213.87,2259896.2
PATH/LAB,88141,26,N/A,57.85,57.85
PATH/LAB,88141,TC,N/A,0,0
PATH/LAB,88141,GLOBL,107355,3175156.02,2259838.35
PATH/LAB,88142,TOTAL,99854,2825930.85,2820172.6
PATH/LAB,88142,26,N/A,0,0
PATH/LAB,88142,GLOBL,99854,2825930.85,2820172.6
PATH/LAB,88143,TOTAL,1954,55892.42,54691.42
PATH/LAB,88143,GLOBL,1954,55892.42,54691.42
PATH/LAB,88147,TOTAL,13,209.56,209.56
PATH/LAB,88147,GLOBL,13,209.56,209.56
PATH/LAB,88148,TOTAL,1153,23554.1,23554.1
PATH/LAB,88148,GLOBL,1153,23554.1,23554.1
PATH/LAB,88150,TOTAL,2378,35542.78,35357.03
PATH/LAB,88150,TC,N/A,0,0
PATH/LAB,88150,GLOBL,2378,35542.78,35357.03
PATH/LAB,88152,TOTAL,N/A,0,0
PATH/LAB,88152,GLOBL,N/A,0,0
PATH/LAB,88153,TOTAL,N/A,14.97,14.97
PATH/LAB,88153,GLOBL,N/A,14.97,14.97
PATH/LAB,88154,TOTAL,N/A,0,0
PATH/LAB,88154,GLOBL,N/A,0,0
PATH/LAB,88155,TOTAL,1763,14967.87,14945.15
PATH/LAB,88155,GLOBL,1763,14967.87,14945.15
PATH/LAB,88160,TOTAL,12080,361576.74,279455.2
PATH/LAB,88160,26,9615,235883.69,184901.51
PATH/LAB,88160,TC,266,8107.71,6018.74
PATH/LAB,88160,GLOBL,2199,117585.34,88534.95
PATH/LAB,88161,TOTAL,6695,222431.08,171827.49
PATH/LAB,88161,26,4552,109111.09,85255.21
PATH/LAB,88161,TC,489,15386.24,11386.45
PATH/LAB,88161,GLOBL,1654,97933.75,75185.83
PATH/LAB,88162,TOTAL,3225,149222.89,118571.15
PATH/LAB,88162,26,2185,82351.9,65321.49
PATH/LAB,88162,TC,112,4927.41,3941.64
PATH/LAB,88162,GLOBL,928,61943.58,49308.02
PATH/LAB,88164,TOTAL,15205,227553.72,227362.79
PATH/LAB,88164,GLOBL,15205,227553.72,227362.79
PATH/LAB,88165,TOTAL,27,404.19,398.21
PATH/LAB,88165,GLOBL,27,404.19,398.21
PATH/LAB,88166,TOTAL,N/A,44.91,44.91
PATH/LAB,88166,GLOBL,N/A,44.91,44.91
PATH/LAB,88167,TOTAL,N/A,0,0
PATH/LAB,88167,GLOBL,N/A,0,0
PATH/LAB,88172,TOTAL,128514,4689288.21,3699143.34
PATH/LAB,88172,26,107460,3651245.09,2883362.99
PATH/LAB,88172,TC,2681,52865.07,41848.58
PATH/LAB,88172,GLOBL,18373,985178.05,773931.77
PATH/LAB,88173,TOTAL,343654,29228891.22,22986743
PATH/LAB,88173,26,253463,17270919.7,13598912.5
PATH/LAB,88173,TC,14573,1016257.95,793814.5
PATH/LAB,88173,GLOBL,75618,10941713.57,8594016
PATH/LAB,88174,TOTAL,298,8969.16,8833.33
PATH/LAB,88174,GLOBL,298,8969.16,8833.33
PATH/LAB,88175,TOTAL,304781,10985913.75,10960460.17
PATH/LAB,88175,26,N/A,0,0
PATH/LAB,88175,GLOBL,304781,10985913.75,10960460.17
PATH/LAB,88177,TOTAL,46270,995013,791438.12
PATH/LAB,88177,26,41421,864979.98,688380.6
PATH/LAB,88177,TC,269,1941.72,1688.49
PATH/LAB,88177,GLOBL,4580,128091.3,101369.03
PATH/LAB,88182,TOTAL,7571,458851.22,361667.64
PATH/LAB,88182,26,4367,145806.84,114466.1
PATH/LAB,88182,TC,489,31634.11,24793.55
PATH/LAB,88182,GLOBL,2715,281410.27,222407.99
PATH/LAB,88184,TOTAL,104531,9171792.94,7228397.44
PATH/LAB,88184,26,N/A,0,0
PATH/LAB,88184,TC,N/A,0,0
PATH/LAB,88184,GLOBL,104531,9171792.94,7228397.44
PATH/LAB,88185,TOTAL,2167653,115850483.31,92357765.95
PATH/LAB,88185,26,N/A,0,0
PATH/LAB,88185,TC,N/A,0,0
PATH/LAB,88185,GLOBL,2167653,115850483.31,92357765.95
PATH/LAB,88187,TOTAL,27811,1851775.11,1452600.88
PATH/LAB,88187,26,N/A,0,0
PATH/LAB,88187,GLOBL,27811,1851775.11,1452600.88
PATH/LAB,88188,TOTAL,29247,2454448.83,1931974.19
PATH/LAB,88188,26,N/A,0,0
PATH/LAB,88188,GLOBL,29247,2454448.83,1931974.19
PATH/LAB,88189,TOTAL,175243,18282894.2,14500849.99
PATH/LAB,88189,26,N/A,0,0
PATH/LAB,88189,TC,N/A,0,0
PATH/LAB,88189,GLOBL,175243,18282894.2,14500849.99
PATH/LAB,88199,TOTAL,13,961.36,769.09
PATH/LAB,88199,26,N/A,59.58,47.66
PATH/LAB,88199,TC,N/A,0,0
PATH/LAB,88199,GLOBL,13,901.78,721.43
PATH/LAB,88230,TOTAL,695,109130.78,108425.89
PATH/LAB,88230,GLOBL,695,109130.78,108425.89
PATH/LAB,88233,TOTAL,79,15142.37,14986.64
PATH/LAB,88233,GLOBL,79,15142.37,14986.64
PATH/LAB,88235,TOTAL,201,38239.66,38239.66
PATH/LAB,88235,GLOBL,201,38239.66,38239.66
PATH/LAB,88237,TOTAL,65757,11047345.95,11004457.04
PATH/LAB,88237,26,N/A,0,0
PATH/LAB,88237,GLOBL,65757,11047345.95,11004457.04
PATH/LAB,88239,TOTAL,189,33899.62,33899.62
PATH/LAB,88239,GLOBL,189,33899.62,33899.62
PATH/LAB,88240,TOTAL,250,3562.54,3562.54
PATH/LAB,88240,GLOBL,250,3562.54,3562.54
PATH/LAB,88241,TOTAL,N/A,71.5,71.5
PATH/LAB,88241,GLOBL,N/A,71.5,71.5
PATH/LAB,88248,TOTAL,N/A,307.28,307.28
PATH/LAB,88248,GLOBL,N/A,307.28,307.28
PATH/LAB,88249,TOTAL,N/A,735.84,735.84
PATH/LAB,88249,GLOBL,N/A,735.84,735.84
PATH/LAB,88261,TOTAL,2035,504615.56,501766.29
PATH/LAB,88261,GLOBL,2035,504615.56,501766.29
PATH/LAB,88262,TOTAL,23467,4140061.09,4130763.89
PATH/LAB,88262,26,N/A,0,0
PATH/LAB,88262,GLOBL,23467,4140061.09,4130763.89
PATH/LAB,88263,TOTAL,N/A,1915.74,1915.74
PATH/LAB,88263,GLOBL,N/A,1915.74,1915.74
PATH/LAB,88264,TOTAL,30515,5383799.4,5361301.37
PATH/LAB,88264,GLOBL,30515,5383799.4,5361301.37
PATH/LAB,88267,TOTAL,134,32040.64,32040.64
PATH/LAB,88267,GLOBL,134,32040.64,32040.64
PATH/LAB,88269,TOTAL,49,11157.92,11157.92
PATH/LAB,88269,GLOBL,49,11157.92,11157.92
PATH/LAB,88271,TOTAL,154414,4293587.57,4282191.42
PATH/LAB,88271,26,N/A,0,0
PATH/LAB,88271,GLOBL,154414,4293587.57,4282191.42
PATH/LAB,88272,TOTAL,59,2046.46,2046.46
PATH/LAB,88272,GLOBL,59,2046.46,2046.46
PATH/LAB,88273,TOTAL,508,22826.05,22656.31
PATH/LAB,88273,GLOBL,508,22826.05,22656.31
PATH/LAB,88274,TOTAL,8062,362710.68,362375.34
PATH/LAB,88274,GLOBL,8062,362710.68,362375.34
PATH/LAB,88275,TOTAL,74049,3997304.45,3987108.95
PATH/LAB,88275,26,N/A,0,0
PATH/LAB,88275,GLOBL,74049,3997304.45,3987108.95
PATH/LAB,88280,TOTAL,68037,2415688.92,2406996.21
PATH/LAB,88280,26,N/A,0,0
PATH/LAB,88280,GLOBL,68037,2415688.92,2406996.21
PATH/LAB,88283,TOTAL,726,29941.95,29941.95
PATH/LAB,88283,GLOBL,726,29941.95,29941.95
PATH/LAB,88285,TOTAL,5330,143381.27,143206.46
PATH/LAB,88285,GLOBL,5330,143381.27,143206.46
PATH/LAB,88289,TOTAL,80,3694.75,3694.75
PATH/LAB,88289,GLOBL,80,3694.75,3694.75
PATH/LAB,88291,TOTAL,102394,3084880.18,2495995.49
PATH/LAB,88291,26,N/A,32.06,25.65
PATH/LAB,88291,GLOBL,102394,3084848.12,2495969.84
PATH/LAB,88299,TOTAL,N/A,98.62,78.9
PATH/LAB,88299,TC,N/A,0,0
PATH/LAB,88299,GLOBL,N/A,98.62,78.9
PATH/LAB,88300,TOTAL,223864,1476495.94,1153644.9
PATH/LAB,88300,26,202856,910957.92,716770.48
PATH/LAB,88300,TC,6541,154418.66,120744.41
PATH/LAB,88300,GLOBL,14467,411119.36,316130.01
PATH/LAB,88302,TOTAL,104840,1316389.98,1015092.38
PATH/LAB,88302,26,91201,594226.19,463996.02
PATH/LAB,88302,TC,2327,109002,82495.45
PATH/LAB,88302,GLOBL,11312,613161.79,468600.91
PATH/LAB,88304,TOTAL,1160033,27458981.02,21129460.91
PATH/LAB,88304,26,854024,9355526.67,7323182.38
PATH/LAB,88304,TC,66945,3353617.06,2564386.75
PATH/LAB,88304,GLOBL,239064,14749837.29,11241891.78
PATH/LAB,88305,TOTAL,19775217.5,1331423665.61,1034038400.41
PATH/LAB,88305,26,9445159.2,343168184.76,267788928.98
PATH/LAB,88305,TC,2956397,198714762.05,154302473.99
PATH/LAB,88305,GLOBL,7373661.3,789540718.8,611946997.44
PATH/LAB,88307,TOTAL,914076,80680848.74,63756199.35
PATH/LAB,88307,26,851700,67669871.59,53534045.91
PATH/LAB,88307,TC,15591,2282465.08,1799812.82
PATH/LAB,88307,GLOBL,46785,10728512.07,8422340.62
PATH/LAB,88309,TOTAL,160801,23585169.98,18694009.2
PATH/LAB,88309,26,153509,21436786.04,17003169.26
PATH/LAB,88309,TC,2223,430991.48,342753.41
PATH/LAB,88309,GLOBL,5069,1717392.46,1348086.53
PATH/LAB,88311,TOTAL,662958,8393294.55,6639465.79
PATH/LAB,88311,26,566434,6797739.48,5380550.77
PATH/LAB,88311,TC,21045,150072.14,118543.51
PATH/LAB,88311,GLOBL,75479,1445482.93,1140371.51
PATH/LAB,88312,TOTAL,1596378,87054090.23,68790852.49
PATH/LAB,88312,26,872756,22772247.85,17995575.78
PATH/LAB,88312,TC,162196,11081939.82,8772665.76
PATH/LAB,88312,GLOBL,561426,53199902.56,42022610.95
PATH/LAB,88313,TOTAL,1663269.3,59127081.1,46892748.18
PATH/LAB,88313,26,927597.3,10832685.77,8568572.2
PATH/LAB,88313,TC,175428,9914961.08,7865298.11
PATH/LAB,88313,GLOBL,560244,38379434.25,30458877.87
PATH/LAB,88314,TOTAL,20539,1124695.22,889971.75
PATH/LAB,88314,26,9199,200731.63,158924.33
PATH/LAB,88314,TC,696,46406.25,36978.71
PATH/LAB,88314,GLOBL,10644,877557.34,694068.71
PATH/LAB,88319,TOTAL,18624,761714.8,603355.64
PATH/LAB,88319,26,14685,385689.06,305682.81
PATH/LAB,88319,TC,497,38165.44,29930.94
PATH/LAB,88319,GLOBL,3442,337860.3,267741.89
PATH/LAB,88321,TOTAL,187995,16453464.67,12831448.96
PATH/LAB,88321,26,N/A,89.23,71.38
PATH/LAB,88321,GLOBL,187995,16453375.44,12831377.58
PATH/LAB,88323,TOTAL,46258,5042809.06,3975232.86
PATH/LAB,88323,26,18411,1522151.58,1204651.1
PATH/LAB,88323,TC,4719,283105.27,224953.18
PATH/LAB,88323,GLOBL,23128,3237552.21,2545628.58
PATH/LAB,88325,TOTAL,6061,1033650.15,814642.4
PATH/LAB,88325,26,N/A,0,0
PATH/LAB,88325,GLOBL,6061,1033650.15,814642.4
PATH/LAB,88329,TOTAL,34507,1241571.98,985216.71
PATH/LAB,88329,26,N/A,0,0
PATH/LAB,88329,GLOBL,34507,1241571.98,985216.71
PATH/LAB,88331,TOTAL,565699,37060142.63,29292023.32
PATH/LAB,88331,26,423411,24978451.59,19804528.93
PATH/LAB,88331,TC,13157,408808.67,323891.86
PATH/LAB,88331,GLOBL,129131,11672882.37,9163602.53
PATH/LAB,88332,TOTAL,191779,6159073.28,4897059.65
PATH/LAB,88332,26,127992,3694860.96,2936510.85
PATH/LAB,88332,TC,3905,42734.9,33941.88
PATH/LAB,88332,GLOBL,59882,2421477.42,1926606.92
PATH/LAB,88333,TOTAL,58699,3730765.34,2962120.03
PATH/LAB,88333,26,51613,3089440.12,2452538.16
PATH/LAB,88333,TC,689,24021.81,19088.07
PATH/LAB,88333,GLOBL,6397,617303.41,490493.8
PATH/LAB,88334,TOTAL,25910,996984.27,793054.81
PATH/LAB,88334,26,23975,887830.71,706158.26
PATH/LAB,88334,TC,139,3225.37,2580.27
PATH/LAB,88334,GLOBL,1796,105928.19,84316.28
PATH/LAB,88342,TOTAL,4450323.7,268739837.65,213460572.73
PATH/LAB,88342,26,2935476.6,121176184.22,96292073.94
PATH/LAB,88342,TC,409608,27953965.55,22218437.31
PATH/LAB,88342,GLOBL,1105239.1,119609687.88,94950061.48
PATH/LAB,88346,TOTAL,279945.5,19529019.35,15447050.2
PATH/LAB,88346,26,143922,5983311.4,4731451.91
PATH/LAB,88346,TC,11596.5,695044.49,547143.5
PATH/LAB,88346,GLOBL,124427,12850663.46,10168454.79
PATH/LAB,88347,TOTAL,18957,1096814.78,861084.03
PATH/LAB,88347,26,8680,324177.47,250976.38
PATH/LAB,88347,TC,184,7076.29,5628.85
PATH/LAB,88347,GLOBL,10093,765561.02,604478.8
PATH/LAB,88348,TOTAL,13899,2489365.82,1962051.03
PATH/LAB,88348,26,11276,818452.76,645630.85
PATH/LAB,88348,TC,479,288932.68,229194.2
PATH/LAB,88348,GLOBL,2144,1381980.38,1087225.98
PATH/LAB,88349,TOTAL,49,7166.08,5732.93
PATH/LAB,88349,26,32,1192.13,953.75
PATH/LAB,88349,TC,N/A,0,0
PATH/LAB,88349,GLOBL,17,5973.95,4779.18
PATH/LAB,88355,TOTAL,196,19155.28,15277.35
PATH/LAB,88355,26,168,13686.63,10902.43
PATH/LAB,88355,TC,N/A,129.05,103.24
PATH/LAB,88355,GLOBL,28,5339.6,4271.68
PATH/LAB,88356,TOTAL,16283,4503502.27,3587546.73
PATH/LAB,88356,26,421,54653.19,43548.32
PATH/LAB,88356,TC,190,32189.69,25751
PATH/LAB,88356,GLOBL,15672,4416659.39,3518247.41
PATH/LAB,88358,TOTAL,2738,149073.76,116958.34
PATH/LAB,88358,26,1460,61794.23,48298.95
PATH/LAB,88358,TC,282,9736.13,7758.99
PATH/LAB,88358,GLOBL,996,77543.4,60900.4
PATH/LAB,88360,TOTAL,285153,21604175.27,17183375.65
PATH/LAB,88360,26,178453,9221214.97,7335546.53
PATH/LAB,88360,TC,15197,1154045.2,918804.89
PATH/LAB,88360,GLOBL,91503,11228915.1,8929024.23
PATH/LAB,88361,TOTAL,166877,14745131.73,11732394.75
PATH/LAB,88361,26,96291,5297366.11,4212134.04
PATH/LAB,88361,TC,29630,3162037.8,2518318.87
PATH/LAB,88361,GLOBL,40956,6285727.82,5001941.84
PATH/LAB,88362,TOTAL,180,33969.65,26677.95
PATH/LAB,88362,26,101,11001.94,8801.62
PATH/LAB,88362,TC,14,3176.55,2359.81
PATH/LAB,88362,GLOBL,65,19791.16,15516.52
PATH/LAB,88363,TOTAL,18494,499963.77,400389.87
PATH/LAB,88363,26,N/A,0,0
PATH/LAB,88363,GLOBL,18494,499963.77,400389.87
PATH/LAB,88365,TOTAL,55373,5056461.43,4006384.75
PATH/LAB,88365,26,36082,2054035.1,1633233.16
PATH/LAB,88365,TC,4814,552058.15,438879.2
