CPT only copyright 2015 American Medical Association. All rights reserved.,,,,,,
"""2015 Part B National Summary Data File
Code Range: 04) Path/Lab (80000 - 89999)"" ",,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-3394 ,,,,,,
PATH/LAB,86800,GLOBL,265289,5674043.9500000002,5547765.7999999998,
PATH/LAB,86800,TOTAL,265289,5674043.9500000002,5547765.7999999998,
PATH/LAB,86803,26,N/A,0,0,
PATH/LAB,86803,GLOBL,550493,10588243.26,10358321.51,
PATH/LAB,86803,TOTAL,550493,10588243.26,10358321.51,
PATH/LAB,86804,GLOBL,2002,39256.28,38401.61,
PATH/LAB,86804,TOTAL,2002,39256.28,38401.61,
PATH/LAB,86805,GLOBL,76,5358,4571.97,
PATH/LAB,86805,TOTAL,76,5358,4571.97,
PATH/LAB,86806,GLOBL,56,3486.24,3416.37,
PATH/LAB,86806,TOTAL,56,3486.24,3416.37,
PATH/LAB,86807,GLOBL,336,17690.21,17055.43,
PATH/LAB,86807,TOTAL,336,17690.21,17055.43,
PATH/LAB,86808,GLOBL,14,565.46,554.12,
PATH/LAB,86808,TOTAL,14,565.46,554.12,
PATH/LAB,86812,GLOBL,16598,579261.30000000005,565803.30000000005,
PATH/LAB,86812,TOTAL,16598,579261.30000000005,565803.30000000005,
PATH/LAB,86813,GLOBL,53,4093.41,3856.77,
PATH/LAB,86813,TOTAL,53,4093.41,3856.77,
PATH/LAB,86816,GLOBL,53,2002.97,1962.82,
PATH/LAB,86816,TOTAL,53,2002.97,1962.82,
PATH/LAB,86817,GLOBL,N/A,528.22,431.8,
PATH/LAB,86817,TOTAL,N/A,528.22,431.8,
PATH/LAB,86825,GLOBL,78,8341,7706.1,
PATH/LAB,86825,TOTAL,78,8341,7706.1,
PATH/LAB,86826,GLOBL,N/A,0,0,
PATH/LAB,86826,TOTAL,N/A,0,0,
PATH/LAB,86828,GLOBL,176,9409.4699999999993,8915.1,
PATH/LAB,86828,TOTAL,176,9409.4699999999993,8915.1,
PATH/LAB,86829,GLOBL,N/A,121.17,85.39,
PATH/LAB,86829,TOTAL,N/A,121.17,85.39,
PATH/LAB,86830,GLOBL,699,64406.46,51763.1,
PATH/LAB,86830,TOTAL,699,64406.46,51763.1,
PATH/LAB,86831,GLOBL,692,54606.18,44477.2,
PATH/LAB,86831,TOTAL,692,54606.18,44477.2,
PATH/LAB,86832,26,N/A,0,0,
PATH/LAB,86832,GLOBL,5727,977598.78,916788.04,
PATH/LAB,86832,TOTAL,5727,977598.78,916788.04,
PATH/LAB,86833,26,N/A,0,0,
PATH/LAB,86833,GLOBL,5614,871873.4,822638.65,
PATH/LAB,86833,TOTAL,5614,871873.4,822638.65,
PATH/LAB,86834,GLOBL,121,22817.51,18584.169999999998,
PATH/LAB,86834,TOTAL,121,22817.51,18584.169999999998,
PATH/LAB,86835,GLOBL,120,21935.23,17886.330000000002,
PATH/LAB,86835,TOTAL,120,21935.23,17886.330000000002,
PATH/LAB,86849,GLOBL,479,628812.56000000006,525596.53,
PATH/LAB,86849,TOTAL,479,628812.56000000006,525596.53,
PATH/LAB,86850,26,N/A,0,0,
PATH/LAB,86850,GLOBL,32677,1289173.99,1010497.15,
PATH/LAB,86850,TOTAL,32677,1289173.99,1010497.15,
PATH/LAB,86860,GLOBL,96,4109.18,3473.96,
PATH/LAB,86860,TOTAL,96,4109.18,3473.96,
PATH/LAB,86870,26,N/A,0,0,
PATH/LAB,86870,GLOBL,1950,153843.94,122843.85,
PATH/LAB,86870,TOTAL,1950,153843.94,122843.85,
PATH/LAB,86880,26,N/A,0,0,
PATH/LAB,86880,GLOBL,31214,226218.73,221189.81,
PATH/LAB,86880,TOTAL,31214,226218.73,221189.81,
PATH/LAB,86885,GLOBL,772,6010.28,5868.79,
PATH/LAB,86885,TOTAL,772,6010.28,5868.79,
PATH/LAB,86886,26,N/A,0,0,
PATH/LAB,86886,GLOBL,1374,9662.81,9386.92,
PATH/LAB,86886,TOTAL,1374,9662.81,9386.92,
PATH/LAB,86890,26,N/A,0,0,
PATH/LAB,86890,GLOBL,N/A,0,0,
PATH/LAB,86890,TOTAL,N/A,0,0,
PATH/LAB,86891,GLOBL,N/A,100,78.400000000000006,
PATH/LAB,86891,TOTAL,N/A,100,78.400000000000006,
PATH/LAB,86900,26,N/A,0,0,
PATH/LAB,86900,GLOBL,44664,181107.37,176648.42,
PATH/LAB,86900,TOTAL,44664,181107.37,176648.42,
PATH/LAB,86901,26,N/A,0,0,
PATH/LAB,86901,GLOBL,45069,182777.88,178221.34,
PATH/LAB,86901,TOTAL,45069,182777.88,178221.34,
PATH/LAB,86902,26,N/A,0,0,
PATH/LAB,86902,GLOBL,904,4690.3,4583.59,
PATH/LAB,86902,TOTAL,904,4690.3,4583.59,
PATH/LAB,86904,GLOBL,N/A,38.82,38.04,
PATH/LAB,86904,TOTAL,N/A,38.82,38.04,
PATH/LAB,86905,GLOBL,552,2803.78,2734.78,
PATH/LAB,86905,TOTAL,552,2803.78,2734.78,
PATH/LAB,86906,GLOBL,151,1571.95,1540.64,
PATH/LAB,86906,TOTAL,151,1571.95,1540.64,
PATH/LAB,86920,26,N/A,0,0,
PATH/LAB,86920,GLOBL,4219,312219.96999999997,281683.59000000003,
PATH/LAB,86920,TOTAL,4219,312219.96999999997,281683.59000000003,
PATH/LAB,86921,26,N/A,0,0,
PATH/LAB,86921,GLOBL,53,1518.46,1414.49,
PATH/LAB,86921,TOTAL,53,1518.46,1414.49,
PATH/LAB,86922,26,N/A,0,0,
PATH/LAB,86922,GLOBL,713,42570.7,35099.74,
PATH/LAB,86922,TOTAL,713,42570.7,35099.74,
PATH/LAB,86923,26,N/A,0,0,
PATH/LAB,86923,GLOBL,2155,72553.41,67533.06,
PATH/LAB,86923,TOTAL,2155,72553.41,67533.06,
PATH/LAB,86932,GLOBL,N/A,0,0,
PATH/LAB,86932,TOTAL,N/A,0,0,
PATH/LAB,86940,GLOBL,179,1997.64,1958.26,
PATH/LAB,86940,TOTAL,179,1997.64,1958.26,
PATH/LAB,86941,GLOBL,31,490.45,480.67,
PATH/LAB,86941,TOTAL,31,490.45,480.67,
PATH/LAB,86945,26,N/A,0,0,
PATH/LAB,86945,GLOBL,N/A,0,0,
PATH/LAB,86945,TOTAL,N/A,0,0,
PATH/LAB,86950,GLOBL,N/A,0,0,
PATH/LAB,86950,TOTAL,N/A,0,0,
PATH/LAB,86960,GLOBL,N/A,230.91,223.76,
PATH/LAB,86960,TOTAL,N/A,230.91,223.76,
PATH/LAB,86965,26,N/A,0,0,
PATH/LAB,86965,GLOBL,11,261.62,225.39,
PATH/LAB,86965,TOTAL,11,261.62,225.39,
PATH/LAB,86970,GLOBL,N/A,0,0,
PATH/LAB,86970,TOTAL,N/A,0,0,
PATH/LAB,86971,GLOBL,N/A,0,0,
PATH/LAB,86971,TOTAL,N/A,0,0,
PATH/LAB,86972,GLOBL,N/A,32.729999999999997,32.08,
PATH/LAB,86972,TOTAL,N/A,32.729999999999997,32.08,
PATH/LAB,86978,GLOBL,92,8188.73,6680.86,
PATH/LAB,86978,TOTAL,92,8188.73,6680.86,
PATH/LAB,86985,GLOBL,N/A,8.5,6.66,
PATH/LAB,86985,TOTAL,N/A,8.5,6.66,
PATH/LAB,86999,GLOBL,N/A,42.29,33.15,
PATH/LAB,86999,TOTAL,N/A,42.29,33.15,
PATH/LAB,87003,GLOBL,N/A,22.91,22.45,
PATH/LAB,87003,TOTAL,N/A,22.91,22.45,
PATH/LAB,87015,26,N/A,0,0,
PATH/LAB,87015,GLOBL,43921,389595.64,381114.87,
PATH/LAB,87015,TOTAL,43921,389595.64,381114.87,
PATH/LAB,87040,26,N/A,0,0,
PATH/LAB,87040,GLOBL,99089,1367562.47,1337454.26,
PATH/LAB,87040,TOTAL,99089,1367562.47,1337454.26,
PATH/LAB,87045,26,N/A,0,0,
PATH/LAB,87045,GLOBL,180124,2298002.65,2247175.08,
PATH/LAB,87045,TOTAL,180124,2298002.65,2247175.08,
PATH/LAB,87046,26,N/A,0,0,
PATH/LAB,87046,GLOBL,212084,2673082.15,2613589.5699999998,
PATH/LAB,87046,TOTAL,212084,2673082.15,2613589.5699999998,
PATH/LAB,87070,26,N/A,0,0,
PATH/LAB,87070,GLOBL,792128,9266382.1699999999,9070406.9800000004,
PATH/LAB,87070,TOTAL,792128,9266382.1699999999,9070406.9800000004,
PATH/LAB,87071,GLOBL,9718,124240.05,121402.42,
PATH/LAB,87071,TOTAL,9718,124240.05,121402.42,
PATH/LAB,87073,GLOBL,953,10712.47,10488.86,
PATH/LAB,87073,TOTAL,953,10712.47,10488.86,
PATH/LAB,87075,26,N/A,0,0,
PATH/LAB,87075,GLOBL,166847,2122625.9900000002,2076340.89,
PATH/LAB,87075,TOTAL,166847,2122625.9900000002,2076340.89,
PATH/LAB,87076,GLOBL,19667,207616.2,203177.13,
PATH/LAB,87076,TOTAL,19667,207616.2,203177.13,
PATH/LAB,87077,26,N/A,0,0,
PATH/LAB,87077,GLOBL,2079185,21815622.82,21351079.27,
PATH/LAB,87077,TOTAL,2079185,21815622.82,21351079.27,
PATH/LAB,87081,26,N/A,0,0,
PATH/LAB,87081,GLOBL,109625,965369.24,941792.55,
PATH/LAB,87081,TOTAL,109625,965369.24,941792.55,
PATH/LAB,87084,GLOBL,21497,243511.45,238180.88,
PATH/LAB,87084,TOTAL,21497,243511.45,238180.88,
PATH/LAB,87086,26,N/A,0,0,
PATH/LAB,87086,GLOBL,5147133,56296563.170000002,55102136.100000001,
PATH/LAB,87086,TOTAL,5147133,56296563.170000002,55102136.100000001,
PATH/LAB,87088,26,N/A,0,0,
PATH/LAB,87088,GLOBL,2442251,26388895.629999999,25835443.32,
PATH/LAB,87088,TOTAL,2442251,26388895.629999999,25835443.32,
PATH/LAB,87101,GLOBL,75307,783832.95,766648.29,
PATH/LAB,87101,TOTAL,75307,783832.95,766648.29,
PATH/LAB,87102,26,N/A,0,0,
PATH/LAB,87102,GLOBL,46632,527789.54,515581.7,
PATH/LAB,87102,TOTAL,46632,527789.54,515581.7,
PATH/LAB,87103,26,N/A,0,0,
PATH/LAB,87103,GLOBL,1486,18188.41,17359.48,
PATH/LAB,87103,TOTAL,1486,18188.41,17359.48,
PATH/LAB,87106,26,N/A,0,0,
PATH/LAB,87106,GLOBL,24921,347951.31,340390.7,
PATH/LAB,87106,TOTAL,24921,347951.31,340390.7,
PATH/LAB,87107,26,N/A,0,0,
PATH/LAB,87107,GLOBL,15734,220195.41,215463.57,
PATH/LAB,87107,TOTAL,15734,220195.41,215463.57,
PATH/LAB,87109,GLOBL,2765,57635.17,56298.68,
PATH/LAB,87109,TOTAL,2765,57635.17,56298.68,
PATH/LAB,87110,26,N/A,0,0,
PATH/LAB,87110,GLOBL,313,7879.05,7644,
PATH/LAB,87110,TOTAL,313,7879.05,7644,
PATH/LAB,87116,26,N/A,0,0,
PATH/LAB,87116,GLOBL,29811,415186.41,405947.95,
PATH/LAB,87116,TOTAL,29811,415186.41,405947.95,
PATH/LAB,87118,GLOBL,953,14086.51,13759.15,
PATH/LAB,87118,TOTAL,953,14086.51,13759.15,
PATH/LAB,87140,GLOBL,2055,15367.02,15049.86,
PATH/LAB,87140,TOTAL,2055,15367.02,15049.86,
PATH/LAB,87143,GLOBL,256,4364.8,4262.1499999999996,
PATH/LAB,87143,TOTAL,256,4364.8,4262.1499999999996,
PATH/LAB,87147,26,N/A,0,0,
PATH/LAB,87147,GLOBL,169792,1157186.76,1132489.52,
PATH/LAB,87147,TOTAL,169792,1157186.76,1132489.52,
PATH/LAB,87149,26,N/A,0,0,
PATH/LAB,87149,GLOBL,4018,105765.79,103440.1,
PATH/LAB,87149,TOTAL,4018,105765.79,103440.1,
PATH/LAB,87150,GLOBL,103654,4860673.68,4763171.4400000004,
PATH/LAB,87150,TOTAL,103654,4860673.68,4763171.4400000004,
PATH/LAB,87152,GLOBL,N/A,0,0,
PATH/LAB,87152,TOTAL,N/A,0,0,
PATH/LAB,87153,GLOBL,816,81107.69,79110.3,
PATH/LAB,87153,TOTAL,816,81107.69,79110.3,
PATH/LAB,87158,GLOBL,270,1851.8,1809.28,
PATH/LAB,87158,TOTAL,270,1851.8,1809.28,
PATH/LAB,87164,26,N/A,19.71,2.69,
PATH/LAB,87164,GLOBL,37,348.31,341.33,
PATH/LAB,87164,TOTAL,38,368.02,344.02,
PATH/LAB,87166,GLOBL,78,1198.8599999999999,1174.68,
PATH/LAB,87166,TOTAL,78,1198.8599999999999,1174.68,
PATH/LAB,87168,GLOBL,1914,10998.42,10762.59,
PATH/LAB,87168,TOTAL,1914,10998.42,10762.59,
PATH/LAB,87169,GLOBL,1029,5715.14,5595.61,
PATH/LAB,87169,TOTAL,1029,5715.14,5595.61,
PATH/LAB,87172,GLOBL,311,1794.1,1757.26,
PATH/LAB,87172,TOTAL,311,1794.1,1757.26,
PATH/LAB,87176,26,N/A,0,0,
PATH/LAB,87176,GLOBL,2011,16070.25,15693.44,
PATH/LAB,87176,TOTAL,2011,16070.25,15693.44,
PATH/LAB,87177,26,N/A,0,0,
PATH/LAB,87177,GLOBL,161894,1897815.25,1856867.42,
PATH/LAB,87177,TOTAL,161894,1897815.25,1856867.42,
PATH/LAB,87181,26,N/A,0,0,
PATH/LAB,87181,GLOBL,19938,118260.93,115709.82,
PATH/LAB,87181,TOTAL,19938,118260.93,115709.82,
PATH/LAB,87184,26,N/A,0,0,
PATH/LAB,87184,TC,N/A,0,0,
PATH/LAB,87184,GLOBL,245670,2260923.09,2210130.5699999998,
PATH/LAB,87184,TOTAL,245670,2260923.09,2210130.5699999998,
PATH/LAB,87185,26,N/A,0,0,
PATH/LAB,87185,GLOBL,11442,61049.63,59739.26,
PATH/LAB,87185,TOTAL,11442,61049.63,59739.26,
PATH/LAB,87186,26,N/A,0,0,
PATH/LAB,87186,GLOBL,2863557,33124111.989999998,32416846.129999999,
PATH/LAB,87186,TOTAL,2863557,33124111.989999998,32416846.129999999,
PATH/LAB,87187,GLOBL,574,8091.72,7922.62,
PATH/LAB,87187,TOTAL,574,8091.72,7922.62,
PATH/LAB,87188,GLOBL,631,5634.11,5521.86,
PATH/LAB,87188,TOTAL,631,5634.11,5521.86,
PATH/LAB,87190,GLOBL,331,2521.8200000000002,2471.89,
PATH/LAB,87190,TOTAL,331,2521.8200000000002,2471.89,
PATH/LAB,87197,GLOBL,N/A,20.45,20.04,
PATH/LAB,87197,TOTAL,N/A,20.45,20.04,
PATH/LAB,87205,26,N/A,0,0,
PATH/LAB,87205,GLOBL,347861,1946104.03,1902011.46,
PATH/LAB,87205,TOTAL,347861,1946104.03,1902011.46,
PATH/LAB,87206,26,N/A,0,0,
PATH/LAB,87206,GLOBL,54033,389913.62,381205.25,
PATH/LAB,87206,TOTAL,54033,389913.62,381205.25,
PATH/LAB,87207,26,4100,78897.62,59663.49,
PATH/LAB,87207,GLOBL,5094,40847.17,39891.74,
PATH/LAB,87207,TOTAL,9194,119744.79,99555.23,
PATH/LAB,87209,26,N/A,0,0,
PATH/LAB,87209,GLOBL,150570,3626132.05,3547974.3,
PATH/LAB,87209,TOTAL,150570,3626132.05,3547974.3,
PATH/LAB,87210,26,N/A,0,0,
PATH/LAB,87210,GLOBL,95293,543506.56999999995,528022.37,
PATH/LAB,87210,TOTAL,95293,543506.56999999995,528022.37,
PATH/LAB,87220,26,N/A,0,0,
PATH/LAB,87220,GLOBL,56206,314475.43,305756.05,
PATH/LAB,87220,TOTAL,56206,314475.43,305756.05,
PATH/LAB,87230,26,N/A,0,0,
PATH/LAB,87230,GLOBL,10593,251865.53,246497.36,
PATH/LAB,87230,TOTAL,10593,251865.53,246497.36,
PATH/LAB,87250,GLOBL,47,1232.9000000000001,1182.26,
PATH/LAB,87250,TOTAL,47,1232.9000000000001,1182.26,
PATH/LAB,87252,26,N/A,0,0,
PATH/LAB,87252,GLOBL,5789,163871.42000000001,160083.04,
PATH/LAB,87252,TOTAL,5789,163871.42000000001,160083.04,
PATH/LAB,87253,26,N/A,0,0,
PATH/LAB,87253,GLOBL,602,12123.73,11872.04,
PATH/LAB,87253,TOTAL,602,12123.73,11872.04,
PATH/LAB,87254,GLOBL,12877,326733.09999999998,319943.59000000003,
PATH/LAB,87254,TOTAL,12877,326733.09999999998,319943.59000000003,
PATH/LAB,87255,GLOBL,13879,585715.75,573203.87,
PATH/LAB,87255,TOTAL,13879,585715.75,573203.87,
PATH/LAB,87260,GLOBL,148,2043.2,1987.49,
PATH/LAB,87260,TOTAL,148,2043.2,1987.49,
PATH/LAB,87265,GLOBL,33,490.57,480.72,
PATH/LAB,87265,TOTAL,33,490.57,480.72,
PATH/LAB,87269,26,N/A,0,0,
PATH/LAB,87269,GLOBL,2184,33665.94,32854.26,
PATH/LAB,87269,TOTAL,2184,33665.94,32854.26,
PATH/LAB,87270,GLOBL,35,523.30999999999995,512.80999999999995,
PATH/LAB,87270,TOTAL,35,523.30999999999995,512.80999999999995,
PATH/LAB,87271,GLOBL,N/A,103.05,100.97,
PATH/LAB,87271,TOTAL,N/A,103.05,100.97,
PATH/LAB,87272,26,N/A,0,0,
PATH/LAB,87272,GLOBL,5497,85538.71,83536.100000000006,
PATH/LAB,87272,TOTAL,5497,85538.71,83536.100000000006,
PATH/LAB,87273,GLOBL,351,5498.75,5388,
PATH/LAB,87273,TOTAL,351,5498.75,5388,
PATH/LAB,87274,GLOBL,206,3185.77,3121.62,
PATH/LAB,87274,TOTAL,206,3185.77,3121.62,
PATH/LAB,87275,26,N/A,0,0,
PATH/LAB,87275,GLOBL,5354,83508.7,81385.13,
PATH/LAB,87275,TOTAL,5354,83508.7,81385.13,
PATH/LAB,87276,26,N/A,0,0,
PATH/LAB,87276,GLOBL,5291,82492.289999999994,80380.09,
PATH/LAB,87276,TOTAL,5291,82492.289999999994,80380.09,
PATH/LAB,87278,26,N/A,0,0,
PATH/LAB,87278,GLOBL,77,1161.3399999999999,1138.1199999999999,
PATH/LAB,87278,TOTAL,77,1161.3399999999999,1138.1199999999999,
PATH/LAB,87279,GLOBL,58,916.2,897.77,
PATH/LAB,87279,TOTAL,58,916.2,897.77,
PATH/LAB,87280,GLOBL,199,2754.51,2684.52,
PATH/LAB,87280,TOTAL,199,2754.51,2684.52,
PATH/LAB,87281,26,N/A,0,0,
PATH/LAB,87281,GLOBL,37,526.01,515.51,
PATH/LAB,87281,TOTAL,37,526.01,515.51,
PATH/LAB,87290,26,N/A,0,0,
PATH/LAB,87290,GLOBL,427,6435.04,6286.68,
PATH/LAB,87290,TOTAL,427,6435.04,6286.68,
PATH/LAB,87299,GLOBL,316,4666.6099999999997,4558.42,
PATH/LAB,87299,TOTAL,316,4666.6099999999997,4558.42,
PATH/LAB,87300,GLOBL,290,4505.24,4400.21,
PATH/LAB,87300,TOTAL,290,4505.24,4400.21,
PATH/LAB,87301,GLOBL,86,1244.9000000000001,1208.8,
PATH/LAB,87301,TOTAL,86,1244.9000000000001,1208.8,
PATH/LAB,87305,26,N/A,0,0,
PATH/LAB,87305,GLOBL,1530,23458.18,22787.54,
PATH/LAB,87305,TOTAL,1530,23458.18,22787.54,
PATH/LAB,87320,GLOBL,48,767.87,740.09,
PATH/LAB,87320,TOTAL,48,767.87,740.09,
PATH/LAB,87324,GLOBL,171816,2654978.1,2598327.9700000002,
PATH/LAB,87324,TOTAL,171816,2654978.1,2598327.9700000002,
PATH/LAB,87327,GLOBL,441,6380.37,6237.83,
PATH/LAB,87327,TOTAL,441,6380.37,6237.83,
PATH/LAB,87328,26,N/A,0,0,
PATH/LAB,87328,GLOBL,25293,396102.61,386892.94,
PATH/LAB,87328,TOTAL,25293,396102.61,386892.94,
PATH/LAB,87329,26,N/A,0,0,
PATH/LAB,87329,GLOBL,68669,1063457.07,1039503.98,
PATH/LAB,87329,TOTAL,68669,1063457.07,1039503.98,
PATH/LAB,87332,GLOBL,N/A,45.96,45.03,
PATH/LAB,87332,TOTAL,N/A,45.96,45.03,
PATH/LAB,87335,GLOBL,117,1832.06,1795.03,
PATH/LAB,87335,TOTAL,117,1832.06,1795.03,
PATH/LAB,87336,GLOBL,7505,120915.76,118257,
PATH/LAB,87336,TOTAL,7505,120915.76,118257,
PATH/LAB,87337,GLOBL,1131,16912.099999999999,16561.060000000001,
PATH/LAB,87337,TOTAL,1131,16912.099999999999,16561.060000000001,
PATH/LAB,87338,26,N/A,0,0,
PATH/LAB,87338,GLOBL,40828,758774.27,742817.78,
PATH/LAB,87338,TOTAL,40828,758774.27,742817.78,
PATH/LAB,87339,GLOBL,2031,32353.77,31591.18,
PATH/LAB,87339,TOTAL,2031,32353.77,31591.18,
PATH/LAB,87340,26,N/A,0,0,
PATH/LAB,87340,GLOBL,282921,3906676.08,3819928.9,
PATH/LAB,87340,TOTAL,282921,3906676.08,3819928.9,
PATH/LAB,87341,26,N/A,0,0,
PATH/LAB,87341,GLOBL,1962,27282.12,26635.11,
PATH/LAB,87341,TOTAL,1962,27282.12,26635.11,
PATH/LAB,87350,26,N/A,0,0,
PATH/LAB,87350,GLOBL,32602,505924.18,495184.22,
PATH/LAB,87350,TOTAL,32602,505924.18,495184.22,
PATH/LAB,87380,GLOBL,62,981.82,962.32,
PATH/LAB,87380,TOTAL,62,981.82,962.32,
PATH/LAB,87385,GLOBL,2955,44841.75,43778.14,
PATH/LAB,87385,TOTAL,2955,44841.75,43778.14,
PATH/LAB,87389,26,N/A,0,0,
PATH/LAB,87389,GLOBL,92894,2940397.84,2875226.63,
PATH/LAB,87389,TOTAL,92894,2940397.84,2875226.63,
PATH/LAB,87390,GLOBL,101,2239.79,2148.0300000000002,
PATH/LAB,87390,TOTAL,101,2239.79,2148.0300000000002,
PATH/LAB,87391,GLOBL,53,1272.53,1247.0899999999999,
PATH/LAB,87391,TOTAL,53,1272.53,1247.0899999999999,
PATH/LAB,87400,26,N/A,0,0,
PATH/LAB,87400,GLOBL,25440,395309.07,383277.22,
PATH/LAB,87400,TOTAL,25440,395309.07,383277.22,
PATH/LAB,87420,GLOBL,47,740.34,725.46,
PATH/LAB,87420,TOTAL,47,740.34,725.46,
PATH/LAB,87425,26,N/A,0,0,
PATH/LAB,87425,GLOBL,2641,41694.519999999997,40752.050000000003,
PATH/LAB,87425,TOTAL,2641,41694.519999999997,40752.050000000003,
PATH/LAB,87427,26,N/A,0,0,
PATH/LAB,87427,GLOBL,126689,1961079.82,1918110.14,
PATH/LAB,87427,TOTAL,126689,1961079.82,1918110.14,
PATH/LAB,87430,26,N/A,0,0,
PATH/LAB,87430,GLOBL,14888,233737.11,225896.24,
PATH/LAB,87430,TOTAL,14888,233737.11,225896.24,
PATH/LAB,87449,26,N/A,0,0,
PATH/LAB,87449,GLOBL,98158,1527540.23,1494965.92,
PATH/LAB,87449,TOTAL,98158,1527540.23,1494965.92,
PATH/LAB,87450,26,N/A,0,0,
PATH/LAB,87450,GLOBL,655,7364.44,7168.96,
PATH/LAB,87450,TOTAL,655,7364.44,7168.96,
PATH/LAB,87451,GLOBL,575,7503.75,7332.22,
PATH/LAB,87451,TOTAL,575,7503.75,7332.22,
PATH/LAB,87471,GLOBL,389,16309.05,15981.43,
PATH/LAB,87471,TOTAL,389,16309.05,15981.43,
PATH/LAB,87475,GLOBL,N/A,0,0,
PATH/LAB,87475,TOTAL,N/A,0,0,
PATH/LAB,87476,GLOBL,3354,130507.85,127628.83,
PATH/LAB,87476,TOTAL,3354,130507.85,127628.83,
PATH/LAB,87477,GLOBL,N/A,174.87,171.36,
PATH/LAB,87477,TOTAL,N/A,174.87,171.36,
PATH/LAB,87480,26,N/A,0,0,
PATH/LAB,87480,GLOBL,60036,1585653.55,1545950.72,
PATH/LAB,87480,TOTAL,60036,1585653.55,1545950.72,
PATH/LAB,87481,GLOBL,147492,6000423.1299999999,5873876.46,
PATH/LAB,87481,TOTAL,147492,6000423.1299999999,5873876.46,
PATH/LAB,87482,GLOBL,900,50800.11,49736.68,
PATH/LAB,87482,TOTAL,900,50800.11,49736.68,
PATH/LAB,87486,26,N/A,0,0,
PATH/LAB,87486,GLOBL,5053,132033.48000000001,128622.92,
PATH/LAB,87486,TOTAL,5053,132033.48000000001,128622.92,
PATH/LAB,87490,GLOBL,467,12539.93,12177.12,
PATH/LAB,87490,TOTAL,467,12539.93,12177.12,
PATH/LAB,87491,26,N/A,0,0,
PATH/LAB,87491,TC,N/A,0,0,
PATH/LAB,87491,GLOBL,160420,6988086.2000000002,6836520.4000000004,
PATH/LAB,87491,TOTAL,160420,6988086.2000000002,6836520.4000000004,
PATH/LAB,87492,GLOBL,N/A,22.32,21.87,
PATH/LAB,87492,TOTAL,N/A,22.32,21.87,
PATH/LAB,87493,26,N/A,0,0,
PATH/LAB,87493,GLOBL,98334,4435749.66,4334851.18,
PATH/LAB,87493,TOTAL,98334,4435749.66,4334851.18,
PATH/LAB,87496,GLOBL,3146,127219.7,124139.8,
PATH/LAB,87496,TOTAL,3146,127219.7,124139.8,
PATH/LAB,87497,26,N/A,0,0,
PATH/LAB,87497,GLOBL,38298,1972247.51,1903753.18,
PATH/LAB,87497,TOTAL,38298,1972247.51,1903753.18,
PATH/LAB,87498,26,N/A,0,0,
PATH/LAB,87498,GLOBL,4195,107001.17,104457.44,
PATH/LAB,87498,TOTAL,4195,107001.17,104457.44,
PATH/LAB,87500,GLOBL,10170,447324.46,436577.07,
PATH/LAB,87500,TOTAL,10170,447324.46,436577.07,
PATH/LAB,87501,GLOBL,717,47813,46854.6,
PATH/LAB,87501,TOTAL,717,47813,46854.6,
PATH/LAB,87502,GLOBL,9544,1052219.23,1023976.74,
PATH/LAB,87502,TOTAL,9544,1052219.23,1023976.74,
PATH/LAB,87503,GLOBL,1388,38715.269999999997,37750.25,
PATH/LAB,87503,TOTAL,1388,38715.269999999997,37750.25,
PATH/LAB,87505,GLOBL,913,154098.65,149425.35999999999,
PATH/LAB,87505,TOTAL,913,154098.65,149425.35999999999,
PATH/LAB,87506,GLOBL,570,151045.89000000001,147765.5,
PATH/LAB,87506,TOTAL,570,151045.89000000001,147765.5,
PATH/LAB,87507,GLOBL,14673,6317268.3899999997,6150498.0800000001,
PATH/LAB,87507,TOTAL,14673,6317268.3899999997,6150498.0800000001,
PATH/LAB,87510,26,N/A,0,0,
PATH/LAB,87510,GLOBL,60009,1585244.12,1545131.7,
PATH/LAB,87510,TOTAL,60009,1585244.12,1545131.7,
PATH/LAB,87511,GLOBL,30021,1386594.26,1355893.83,
PATH/LAB,87511,TOTAL,30021,1386594.26,1355893.83,
PATH/LAB,87512,GLOBL,15083,699763,685058.36,
PATH/LAB,87512,TOTAL,15083,699763,685058.36,
PATH/LAB,87515,GLOBL,N/A,54.58,53.48,
PATH/LAB,87515,TOTAL,N/A,54.58,53.48,
PATH/LAB,87516,GLOBL,1358,62487.89,61117.73,
PATH/LAB,87516,TOTAL,1358,62487.89,61117.73,
PATH/LAB,87517,26,N/A,0,0,
PATH/LAB,87517,GLOBL,31760,1665333.21,1628308.63,
PATH/LAB,87517,TOTAL,31760,1665333.21,1628308.63,
PATH/LAB,87520,GLOBL,413,11270.77,11043.62,
PATH/LAB,87520,TOTAL,413,11270.77,11043.62,
PATH/LAB,87521,GLOBL,11045,445447.58,435955.01,
PATH/LAB,87521,TOTAL,11045,445447.58,435955.01,
PATH/LAB,87522,26,N/A,0,0,
PATH/LAB,87522,GLOBL,189597,10037532.33,9807646.9499999993,
PATH/LAB,87522,TOTAL,189597,10037532.33,9807646.9499999993,
PATH/LAB,87525,GLOBL,N/A,0,0,
PATH/LAB,87525,TOTAL,N/A,0,0,
PATH/LAB,87527,GLOBL,N/A,113.64,111.36,
PATH/LAB,87527,TOTAL,N/A,113.64,111.36,
PATH/LAB,87528,GLOBL,N/A,163.74,133.69999999999999,
